rope,seq_len,method,sample,region,tail_band,tokens,dense_nll,nll,delta_nll,delta_p50,delta_p95,delta_p99,delta_max,fraction_delta_gt_1,mean_kl,same_top1
yarn4,16384,flashprefill_tail1,1,tail,penultimate_block,128,1.41652365585519,1.4147735716118603,-0.0017500844743341007,-0.00014309016842155,0.28361935615539496,0.5266886878013615,1.0880932807922363,0.0078125,0.01610384564677188,0.9765625
yarn4,16384,flashprefill_tail1,2,early,earlier,128,2.36079940976029,2.374450613768232,0.013651204002485436,-0.0007732212543486999,0.15196847915649386,0.7123489284515396,2.7821083068847656,0.0078125,0.01710670598203685,0.9375
yarn4,16384,flashprefill_tail1,2,late,earlier,128,1.8281636464723192,1.7823205208204698,-0.045843126117688364,-0.0006380483973771,0.40449159741401625,0.8018482208251957,0.883582353591919,0.0,0.1387316259402613,0.9140625
yarn4,16384,flashprefill_tail1,2,middle,earlier,128,1.4696933272908055,1.4769087582332077,0.0072154309424021824,-3.887312050210312e-05,0.2397321701049804,1.1230469846725475,1.545680046081543,0.015625,0.02137083273935221,0.9140625
yarn4,16384,flashprefill_tail1,2,tail,earlier,269,1.3130912629111828,1.3209561542811517,0.007864892215386415,-0.000419592950493,0.47240113615989665,1.0104310178756697,2.04008150100708,0.011152416356877323,0.07729316356463033,0.8847583643122676
yarn4,16384,flashprefill_tail1,2,tail,last_block,115,1.3568726867790524,1.3606418886670169,0.003769201887964462,-0.0005599802825599,0.18088710308074937,0.4343865585327148,0.6346826553344727,0.0,0.007713063209255585,0.9478260869565217
yarn4,16384,flashprefill_tail1,2,tail,penultimate_block,128,1.3944306561269855,1.4033043352513062,0.008873678651383448,-2.982359001180157e-05,0.3316212415695188,0.4890614080429077,0.4979052543640136,0.0,0.019589463933017703,0.9453125
yarn4,16384,flashprefill_tail1,3,early,earlier,128,1.4490631762730004,1.4513514849485176,0.0022883086755172127,1.535617047920823e-05,0.1265958070755004,0.23922012090683004,0.4504523277282715,0.0,0.0038408258895507724,0.9765625
yarn4,16384,flashprefill_tail1,3,late,earlier,128,0.7362300010712346,0.7609512953714557,0.024721294604205465,-8.293190330728273e-05,0.5084455341100685,1.3678345370292682,7.56630802154541,0.0234375,0.14103661665032513,0.9140625
yarn4,16384,flashprefill_tail1,3,middle,earlier,128,2.2005030431927963,2.2435958410041508,0.04309279792776977,-0.0013393068220466,0.5250779390335074,1.4000894403457644,1.6520733833312988,0.03125,0.03767336723202948,0.90625
yarn4,16384,flashprefill_tail1,3,tail,earlier,269,1.8894013075299523,1.9017438682277623,0.012342560639548316,1.0728836059570312e-06,0.4111806869506834,0.9621336364746093,2.6211674213409424,0.007434944237918215,0.029577765871265073,0.8847583643122676
yarn4,16384,flashprefill_tail1,3,tail,last_block,115,2.1968820953773305,2.2577545442856324,0.060872449944904275,-0.000842809677124,0.7131330370902994,1.7992385816574095,4.205844402313232,0.05217391304347826,0.038076683644877686,0.9304347826086956
yarn4,16384,flashprefill_tail1,3,tail,penultimate_block,128,1.8821782349156422,1.8717487886995343,-0.010429446216107861,-0.0005173789686523001,0.3890013486146923,0.8887125742435471,1.6449435949325562,0.0078125,0.04392913176704556,0.890625
yarn4,16384,flashprefill_tail2,0,early,earlier,128,1.4751564866835736,1.479275074890296,0.004118588206722508,-5.483183485921473e-06,0.17671319246292105,0.3165262806415558,0.3843221664428711,0.0,0.005612690121767422,0.96875
yarn4,16384,flashprefill_tail2,0,late,earlier,128,1.6629003219139733,1.6689156286387767,0.0060153067566393135,-0.00117884681094435,0.4209533691406246,0.6108605241775515,0.7418992519378662,0.0,0.01558832000614725,0.9375
yarn4,16384,flashprefill_tail2,0,middle,earlier,128,1.6872376591952118,1.6959858513619395,0.008748192166955004,-0.00021254802413745003,0.24764335155487052,0.7090383362770084,0.7484543323516846,0.0,0.015041279287465193,0.953125
yarn4,16384,flashprefill_tail2,0,tail,earlier,269,1.7777039272068071,1.7766171784432063,-0.0010867488726048426,-8.343195077031851e-07,0.3608668327331543,0.6168967819213867,1.04960036277771,0.0037174721189591076,0.02099406128886963,0.9553903345724907
yarn4,16384,flashprefill_tail2,0,tail,last_block,115,1.8472074014669686,1.8403042385953066,-0.006903162871661976,-0.0002877862425521,0.2521802902221679,0.36520400047302237,0.4260768890380859,0.0,0.007536597766314147,1.0
yarn4,16384,flashprefill_tail2,0,tail,penultimate_block,128,1.9660221517904048,1.9691907497770416,0.0031685979866367233,-0.00044438615441315,0.26259789466857886,0.5539233088493349,1.080488204956055,0.0078125,0.016302027936539745,0.953125
yarn4,16384,flashprefill_tail2,1,early,earlier,128,2.1812147331593774,2.189676487423995,0.008461754264615715,-0.00023403030354525,0.22899923920631382,0.5048389840126043,0.9323348999023438,0.0,0.008879013579503114,0.9765625
yarn4,16384,flashprefill_tail2,1,late,earlier,128,1.6105617736544513,1.676554860795557,0.06599308692294771,-4.367222391010728e-05,0.723294448852539,1.6455057907104504,3.165128231048584,0.03125,0.08640451641544984,0.9140625
yarn4,16384,flashprefill_tail2,1,middle,earlier,128,1.8796764964432136,1.8694606942677456,-0.01021580230620777,-0.0040368773043155,0.37980238348245543,0.6452020466327671,0.729893684387207,0.0,0.03906899006217364,0.9140625
yarn4,16384,flashprefill_tail2,1,tail,earlier,269,1.5913490442791571,1.6058137545958044,0.0144647103305229,0.000318206846714,0.32020673751831047,0.6296756172180166,1.2785558700561523,0.0037174721189591076,0.01833100309175957,0.9256505576208178
yarn4,16384,flashprefill_tail2,1,tail,last_block,115,1.768748125871722,1.771238781073164,0.0024906552014420415,-2.7412024792283773e-06,0.29229791164398183,0.4245444965362548,0.454575777053833,0.0,0.009074043204159263,0.9478260869565217
yarn4,16384,flashprefill_tail2,1,tail,penultimate_block,128,1.41652365585519,1.4225348323271652,0.006011176471975244,-7.211789124994539e-06,0.1846117973327635,0.41173559188842807,0.4552536010742187,0.0,0.008301998752688734,0.9765625
yarn4,16384,flashprefill_tail2,2,early,earlier,128,2.36079940976029,2.374450613768232,0.013651204002485436,-0.0007732212543486999,0.15196847915649386,0.7123489284515396,2.7821083068847656,0.0078125,0.01710670598203685,0.9375
yarn4,16384,flashprefill_tail2,2,late,earlier,128,1.8281636464723192,1.7823205208204698,-0.045843126117688364,-0.0006380483973771,0.40449159741401625,0.8018482208251957,0.883582353591919,0.0,0.1387316259402613,0.9140625
yarn4,16384,flashprefill_tail2,2,middle,earlier,128,1.4696933272908055,1.4769087582332077,0.0072154309424021824,-3.887312050210312e-05,0.2397321701049804,1.1230469846725475,1.545680046081543,0.015625,0.02137083273935221,0.9140625
yarn4,16384,flashprefill_tail2,2,tail,earlier,269,1.3130912629111828,1.3209561542811517,0.007864892215386415,-0.000419592950493,0.47240113615989665,1.0104310178756697,2.04008150100708,0.011152416356877323,0.07729316356463033,0.8847583643122676
yarn4,16384,flashprefill_tail2,2,tail,last_block,115,1.3568726867790524,1.3684258444647006,0.011553157685648338,-0.0005732062272727,0.3061250746250152,0.361334421634674,0.7513093948364258,0.0,0.0069240194227690845,0.9391304347826087
yarn4,16384,flashprefill_tail2,2,tail,penultimate_block,128,1.3944306561269855,1.4100486539176416,0.015617997790542407,-6.019577995175496e-06,0.30127161741256697,0.5866351604461671,1.1732330322265625,0.0078125,0.013976312410008471,0.953125
yarn4,16384,flashprefill_tail2,3,early,earlier,128,1.4490631762730004,1.4513514849485176,0.0022883086755172127,1.535617047920823e-05,0.1265958070755004,0.23922012090683004,0.4504523277282715,0.0,0.0038408258895507724,0.9765625
yarn4,16384,flashprefill_tail2,3,late,earlier,128,0.7362300010712346,0.7609512953714557,0.024721294604205465,-8.293190330728273e-05,0.5084455341100685,1.3678345370292682,7.56630802154541,0.0234375,0.14103661665032513,0.9140625
yarn4,16384,flashprefill_tail2,3,middle,earlier,128,2.2005030431927963,2.2435958410041508,0.04309279792776977,-0.0013393068220466,0.5250779390335074,1.4000894403457644,1.6520733833312988,0.03125,0.03767336723202948,0.90625
yarn4,16384,flashprefill_tail2,3,tail,earlier,269,1.8894013075299523,1.9017438682277623,0.012342560639548316,1.0728836059570312e-06,0.4111806869506834,0.9621336364746093,2.6211674213409424,0.007434944237918215,0.029577765871265073,0.8847583643122676
yarn4,16384,flashprefill_tail2,3,tail,last_block,115,2.1968820953773305,2.2340428389551916,0.03716074461446387,-0.0004501342773437,0.5499597549438467,1.5076830434799193,3.641897201538086,0.034782608695652174,0.03177576960689566,0.9043478260869565
yarn4,16384,flashprefill_tail2,3,tail,penultimate_block,128,1.8821782349156422,1.9429586882946523,0.06078045431033274,2.2224279746296816e-05,0.3568324744701384,2.9794234645366773,4.318864822387695,0.0234375,0.055711702304243674,0.90625
yarn4,32768,flashprefill_tail0,0,early,earlier,128,1.6023095085352246,1.5804974668964071,-0.021812041929855752,-7.067685146466829e-05,0.19691333770751943,0.5125010347366343,1.8442976474761963,0.0078125,0.038379228792187935,0.9140625
yarn4,32768,flashprefill_tail0,0,late,earlier,128,2.232436065875987,2.2212016067384894,-0.01123445907933274,2.7296511689201e-05,0.35099707841873157,0.5109227848052981,0.8795676231384277,0.0,0.02928311811015756,0.921875
yarn4,32768,flashprefill_tail0,0,middle,earlier,128,1.8812525816687078,1.9001396049400334,0.01888702373698693,-0.0002306910755578,0.25877069234847994,1.439083781242374,3.0208899974823,0.015625,0.04265034479625136,0.9296875
yarn4,32768,flashprefill_tail0,0,tail,earlier,269,1.900673775708604,1.9148732818692134,0.014199505993028012,-9.522520122118294e-05,0.6514183044433592,1.0740207862854,1.570616602897644,0.01486988847583643,0.05287129062324917,0.8921933085501859
yarn4,32768,flashprefill_tail0,0,tail,last_block,115,1.0932992870023357,1.0604455392264862,-0.032853747782495606,-0.0011593210510909,0.5630458354949948,1.0440468597412111,1.4802730083465576,0.017391304347826087,0.039403342094010405,0.9304347826086956
yarn4,32768,flashprefill_tail0,0,tail,penultimate_block,128,1.1453111449047597,1.1723536628256994,0.027042517993670856,-0.00010840101458595306,0.5688905179500579,1.9905248785018954,2.781500816345215,0.0234375,0.04079937987275168,0.9296875
yarn4,32768,flashprefill_tail0,1,early,earlier,128,2.062756972527467,2.0473070657629364,-0.015449906764530383,-0.0026052305474877,0.1707474291324615,0.3818058061599733,0.5765647888183594,0.0,0.010630850240546288,0.953125
yarn4,32768,flashprefill_tail0,1,late,earlier,128,1.7599672852543051,1.8031762650427936,0.04320898002310969,0.00063781312201165,0.47861840724945015,0.7492570209503184,0.8267021179199219,0.0,0.021502425641557424,0.921875
yarn4,32768,flashprefill_tail0,1,middle,earlier,128,1.8575153823618393,1.8455915785589383,-0.011923803802901032,-0.00024366485013155,0.7544738411903374,1.4233697652816786,1.5982918739318848,0.0390625,0.060996984852091665,0.9140625
yarn4,32768,flashprefill_tail0,1,tail,earlier,269,1.697651670870952,1.725342148241831,0.02769047713637151,8.736147719901055e-05,0.425944709777832,1.0482672882080073,1.8373165130615237,0.01486988847583643,0.029149864021292965,0.9256505576208178
yarn4,32768,flashprefill_tail0,1,tail,last_block,115,1.6387486862564797,1.6026853327626867,-0.03606335350246096,-0.0010518981143832,0.24593292474746675,0.9430290412902831,1.290067434310913,0.017391304347826087,0.03227363282504757,0.8695652173913043
yarn4,32768,flashprefill_tail0,1,tail,penultimate_block,128,2.1761665498428044,2.174727172019118,-0.0014393778218675336,-2.867412695195526e-05,0.3942609786987302,0.9648932957649236,1.1691017150878906,0.0078125,0.04136099123967259,0.90625
yarn4,32768,flashprefill_tail0,2,early,earlier,128,1.8518320496547531,1.8370983792250044,-0.01473367042974871,-0.00010640828259054976,0.27042233943939203,0.4755097627639776,1.1314795017242432,0.0078125,0.011956961963643003,0.9453125
yarn4,32768,flashprefill_tail0,2,late,earlier,128,2.436029033284399,2.4801353030579776,0.04410626954074815,-4.228443140164018e-05,0.5673159956932061,1.0978675413131715,1.458806037902832,0.0234375,0.033314560953201025,0.9140625
yarn4,32768,flashprefill_tail0,2,middle,earlier,128,1.8032849978042833,1.7792764829889478,-0.02400851458250485,-0.00030766077543369996,0.3924605846405025,0.8498713564872751,1.4276833534240725,0.0078125,0.04437619498341046,0.9296875
yarn4,32768,flashprefill_tail0,2,tail,earlier,269,1.8412475489110056,1.8463565926462417,0.005109043403003397,2.085715823341161e-05,0.5903530836105346,0.9226818466186519,1.7211236953735352,0.007434944237918215,0.055112485448334955,0.8884758364312267
yarn4,32768,flashprefill_tail0,2,tail,last_block,115,2.075404186838928,2.136913994283844,0.061509807444915916,-2.932366624008864e-05,0.9074051856994628,1.4827470803260803,1.5523276329040527,0.043478260869565216,0.055537934526167294,0.8521739130434782
yarn4,32768,flashprefill_tail0,2,tail,penultimate_block,128,1.6383596287987867,1.7251555035159356,0.08679587438253833,5.48311045349692e-05,0.8575729131698605,1.1841664528846747,1.585996150970459,0.0234375,0.06847331600598312,0.8671875
yarn4,32768,flashprefill_tail0,3,early,earlier,128,2.5610288369659617,2.554974174471951,-0.006054662494010534,-0.000419385585701,0.2477000355720518,0.8557294583320635,1.0191750526428225,0.0078125,0.026852382805834418,0.9609375
yarn4,32768,flashprefill_tail0,3,late,earlier,128,1.696628062339144,1.7076817366632469,0.011053674324138278,-2.622549800435081e-06,0.476639710366725,1.3779073560237889,1.4468426704406738,0.0234375,0.048295832384552775,0.921875
yarn4,32768,flashprefill_tail0,3,middle,earlier,128,2.120326054184204,2.106558953299924,-0.013767100666001389,-0.0011477898806333,0.47975325584411604,0.7899620342254643,1.2445757389068604,0.0078125,0.03820512055906984,0.921875
yarn4,32768,flashprefill_tail0,3,tail,earlier,269,1.7234922998904088,1.7522909750523856,0.028798675459480196,4.768368171426119e-07,0.6352925539016723,1.4828839492797843,2.6102728843688965,0.026022304832713755,0.057727286208002646,0.8847583643122676
yarn4,32768,flashprefill_tail0,3,tail,last_block,115,1.8231045181738617,1.860518644981459,0.037414126809622056,-3.576276412786683e-07,0.47463423013687106,1.5637911486625669,1.7154446840286257,0.02608695652173913,0.060199713954802295,0.8608695652173913
yarn4,32768,flashprefill_tail0,3,tail,penultimate_block,128,1.4977676601713972,1.5168146945011998,0.01904703464539637,-5.172866440261714e-05,0.5989518225193012,1.5042827439308173,1.584180235862732,0.0234375,0.08605982963026722,0.84375
yarn4,32768,flashprefill_tail1,0,early,earlier,128,1.6023095085352246,1.5804974668964071,-0.021812041929855752,-7.067685146466829e-05,0.19691333770751943,0.5125010347366343,1.8442976474761963,0.0078125,0.038379228792187935,0.9140625
yarn4,32768,flashprefill_tail1,0,late,earlier,128,2.232436065875987,2.2212016067384894,-0.01123445907933274,2.7296511689201e-05,0.35099707841873157,0.5109227848052981,0.8795676231384277,0.0,0.02928311811015756,0.921875
yarn4,32768,flashprefill_tail1,0,middle,earlier,128,1.8812525816687078,1.9001396049400334,0.01888702373698693,-0.0002306910755578,0.25877069234847994,1.439083781242374,3.0208899974823,0.015625,0.04265034479625136,0.9296875
yarn4,32768,flashprefill_tail1,0,tail,earlier,269,1.900673775708604,1.9148732818692134,0.014199505993028012,-9.522520122118294e-05,0.6514183044433592,1.0740207862854,1.570616602897644,0.01486988847583643,0.05287129062324917,0.8921933085501859
yarn4,32768,flashprefill_tail1,0,tail,last_block,115,1.0932992870023357,1.0521662646182064,-0.041133022367928415,-0.0018517598509788,0.16395888328552233,0.5503571605682371,0.737886905670166,0.0,0.01438284480290266,0.9478260869565217
yarn4,32768,flashprefill_tail1,0,tail,penultimate_block,128,1.1453111449047597,1.1723536628256994,0.027042517993670856,-0.00010840101458595306,0.5688905179500579,1.9905248785018954,2.781500816345215,0.0234375,0.04079937987275168,0.9296875
yarn4,32768,flashprefill_tail1,1,early,earlier,128,2.062756972527467,2.0473070657629364,-0.015449906764530383,-0.0026052305474877,0.1707474291324615,0.3818058061599733,0.5765647888183594,0.0,0.010630850240546288,0.953125
yarn4,32768,flashprefill_tail1,1,late,earlier,128,1.7599672852543051,1.8031762650427936,0.04320898002310969,0.00063781312201165,0.47861840724945015,0.7492570209503184,0.8267021179199219,0.0,0.021502425641557424,0.921875
yarn4,32768,flashprefill_tail1,1,middle,earlier,128,1.8575153823618393,1.8455915785589383,-0.011923803802901032,-0.00024366485013155,0.7544738411903374,1.4233697652816786,1.5982918739318848,0.0390625,0.060996984852091665,0.9140625
yarn4,32768,flashprefill_tail1,1,tail,earlier,269,1.697651670870952,1.725342148241831,0.02769047713637151,8.736147719901055e-05,0.425944709777832,1.0482672882080073,1.8373165130615237,0.01486988847583643,0.029149864021292965,0.9256505576208178
yarn4,32768,flashprefill_tail1,1,tail,last_block,115,1.6387486862564797,1.6017772846716238,-0.03697140158435063,-0.0013617202639579,0.22145993709564205,0.2561346054077148,0.5182554721832275,0.0,0.01529210292589947,0.8956521739130435
yarn4,32768,flashprefill_tail1,1,tail,penultimate_block,128,2.1761665498428044,2.174727172019118,-0.0014393778218675336,-2.867412695195526e-05,0.3942609786987302,0.9648932957649236,1.1691017150878906,0.0078125,0.04136099123967259,0.90625
yarn4,32768,flashprefill_tail1,2,early,earlier,128,1.8518320496547531,1.8370983792250044,-0.01473367042974871,-0.00010640828259054976,0.27042233943939203,0.4755097627639776,1.1314795017242432,0.0078125,0.011956961963643003,0.9453125
yarn4,32768,flashprefill_tail1,2,late,earlier,128,2.436029033284399,2.4801353030579776,0.04410626954074815,-4.228443140164018e-05,0.5673159956932061,1.0978675413131715,1.458806037902832,0.0234375,0.033314560953201025,0.9140625
yarn4,32768,flashprefill_tail1,2,middle,earlier,128,1.8032849978042833,1.7792764829889478,-0.02400851458250485,-0.00030766077543369996,0.3924605846405025,0.8498713564872751,1.4276833534240725,0.0078125,0.04437619498341046,0.9296875
yarn4,32768,flashprefill_tail1,2,tail,earlier,269,1.8412475489110056,1.8463565926462417,0.005109043403003397,2.085715823341161e-05,0.5903530836105346,0.9226818466186519,1.7211236953735352,0.007434944237918215,0.055112485448334955,0.8884758364312267
yarn4,32768,flashprefill_tail1,2,tail,last_block,115,2.075404186838928,2.0861737586937914,0.010769571854863264,7.549196016043425e-05,0.46681929826736446,0.7412790036201475,0.939645528793335,0.0,0.02340135625916481,0.9130434782608695
yarn4,32768,flashprefill_tail1,2,tail,penultimate_block,128,1.6383596287987867,1.7251555035159356,0.08679587438253833,5.48311045349692e-05,0.8575729131698605,1.1841664528846747,1.585996150970459,0.0234375,0.06847331600598312,0.8671875
yarn4,32768,flashprefill_tail1,3,early,earlier,128,2.5610288369659617,2.554974174471951,-0.006054662494010534,-0.000419385585701,0.2477000355720518,0.8557294583320635,1.0191750526428225,0.0078125,0.026852382805834418,0.9609375
yarn4,32768,flashprefill_tail1,3,late,earlier,128,1.696628062339144,1.7076817366632469,0.011053674324138278,-2.622549800435081e-06,0.476639710366725,1.3779073560237889,1.4468426704406738,0.0234375,0.048295832384552775,0.921875
yarn4,32768,flashprefill_tail1,3,middle,earlier,128,2.120326054184204,2.106558953299924,-0.013767100666001389,-0.0011477898806333,0.47975325584411604,0.7899620342254643,1.2445757389068604,0.0078125,0.03820512055906984,0.921875
yarn4,32768,flashprefill_tail1,3,tail,earlier,269,1.7234922998904088,1.7522909750523856,0.028798675459480196,4.768368171426119e-07,0.6352925539016723,1.4828839492797843,2.6102728843688965,0.026022304832713755,0.057727286208002646,0.8847583643122676
yarn4,32768,flashprefill_tail1,3,tail,last_block,115,1.8231045181738617,1.8272913390931713,0.004186820919309636,-0.000164657831192,0.34391833543777456,0.6202123737335205,0.7208545207977295,0.0,0.02511012414275835,0.9391304347826087
yarn4,32768,flashprefill_tail1,3,tail,penultimate_block,128,1.4977676601713972,1.5168146945011998,0.01904703464539637,-5.172866440261714e-05,0.5989518225193012,1.5042827439308173,1.584180235862732,0.0234375,0.08605982963026722,0.84375
yarn4,32768,flashprefill_tail2,0,early,earlier,128,1.6023095085352246,1.5804974668964071,-0.021812041929855752,-7.067685146466829e-05,0.19691333770751943,0.5125010347366343,1.8442976474761963,0.0078125,0.038379228792187935,0.9140625
yarn4,32768,flashprefill_tail2,0,late,earlier,128,2.232436065875987,2.2212016067384894,-0.01123445907933274,2.7296511689201e-05,0.35099707841873157,0.5109227848052981,0.8795676231384277,0.0,0.02928311811015756,0.921875
yarn4,32768,flashprefill_tail2,0,middle,earlier,128,1.8812525816687078,1.9001396049400334,0.01888702373698693,-0.0002306910755578,0.25877069234847994,1.439083781242374,3.0208899974823,0.015625,0.04265034479625136,0.9296875
yarn4,32768,flashprefill_tail2,0,tail,earlier,269,1.900673775708604,1.9148732818692134,0.014199505993028012,-9.522520122118294e-05,0.6514183044433592,1.0740207862854,1.570616602897644,0.01486988847583643,0.05287129062324917,0.8921933085501859
yarn4,32768,flashprefill_tail2,0,tail,last_block,115,1.0932992870023357,1.0458940383846707,-0.04740524861823438,-0.0019706357270479,0.143322330713272,0.34706674575805657,0.4687337875366211,0.0,0.012542266214189614,0.9652173913043478
yarn4,32768,flashprefill_tail2,0,tail,penultimate_block,128,1.1453111449047597,1.116135848232446,-0.029175296657420795,-0.00024069644859985,0.1754157304763793,0.6150503897666938,1.4858417510986328,0.0078125,0.013780430493528463,0.9453125
yarn4,32768,flashprefill_tail2,1,early,earlier,128,2.062756972527467,2.0473070657629364,-0.015449906764530383,-0.0026052305474877,0.1707474291324615,0.3818058061599733,0.5765647888183594,0.0,0.010630850240546288,0.953125
yarn4,32768,flashprefill_tail2,1,late,earlier,128,1.7599672852543051,1.8031762650427936,0.04320898002310969,0.00063781312201165,0.47861840724945015,0.7492570209503184,0.8267021179199219,0.0,0.021502425641557424,0.921875
yarn4,32768,flashprefill_tail2,1,middle,earlier,128,1.8575153823618393,1.8455915785589383,-0.011923803802901032,-0.00024366485013155,0.7544738411903374,1.4233697652816786,1.5982918739318848,0.0390625,0.060996984852091665,0.9140625
yarn4,32768,flashprefill_tail2,1,tail,earlier,269,1.697651670870952,1.725342148241831,0.02769047713637151,8.736147719901055e-05,0.425944709777832,1.0482672882080073,1.8373165130615237,0.01486988847583643,0.029149864021292965,0.9256505576208178
yarn4,32768,flashprefill_tail2,1,tail,last_block,115,1.6387486862564797,1.6134094774031817,-0.025339208853295964,-0.0004450809210538,0.22813495695590952,0.34070430517196654,0.536757230758667,0.0,0.013756895500164672,0.8956521739130435
yarn4,32768,flashprefill_tail2,1,tail,penultimate_block,128,2.1761665498428044,2.2078749771422963,0.031708427300060286,0.0011189042124896999,0.339409589767456,0.5036241436004639,2.2932443618774414,0.0078125,0.018086065693926963,0.9609375
yarn4,32768,flashprefill_tail2,2,early,earlier,128,1.8518320496547531,1.8370983792250044,-0.01473367042974871,-0.00010640828259054976,0.27042233943939203,0.4755097627639776,1.1314795017242432,0.0078125,0.011956961963643003,0.9453125
yarn4,32768,flashprefill_tail2,2,late,earlier,128,2.436029033284399,2.4801353030579776,0.04410626954074815,-4.228443140164018e-05,0.5673159956932061,1.0978675413131715,1.458806037902832,0.0234375,0.033314560953201025,0.9140625
yarn4,32768,flashprefill_tail2,2,middle,earlier,128,1.8032849978042833,1.7792764829889478,-0.02400851458250485,-0.00030766077543369996,0.3924605846405025,0.8498713564872751,1.4276833534240725,0.0078125,0.04437619498341046,0.9296875
yarn4,32768,flashprefill_tail2,2,tail,earlier,269,1.8412475489110056,1.8463565926462417,0.005109043403003397,2.085715823341161e-05,0.5903530836105346,0.9226818466186519,1.7211236953735352,0.007434944237918215,0.055112485448334955,0.8884758364312267
yarn4,32768,flashprefill_tail2,2,tail,last_block,115,2.075404186838928,2.0795764308264078,0.004172243987479462,3.576258222892648e-06,0.33173004388809185,0.6366833043098449,1.0094656944274902,0.008695652173913044,0.020230329746826297,0.9130434782608695
yarn4,32768,flashprefill_tail2,2,tail,penultimate_block,128,1.6383596287987867,1.6691903112827653,0.030830682483893316,6.0199954532436095e-06,0.4891963005065915,1.0874118220806133,1.3990771770477295,0.015625,0.031923805389080205,0.90625
yarn4,32768,flashprefill_tail2,3,early,earlier,128,2.5610288369659617,2.554974174471951,-0.006054662494010534,-0.000419385585701,0.2477000355720518,0.8557294583320635,1.0191750526428225,0.0078125,0.026852382805834418,0.9609375
yarn4,32768,flashprefill_tail2,3,late,earlier,128,1.696628062339144,1.7076817366632469,0.011053674324138278,-2.622549800435081e-06,0.476639710366725,1.3779073560237889,1.4468426704406738,0.0234375,0.048295832384552775,0.921875
yarn4,32768,flashprefill_tail2,3,middle,earlier,128,2.120326054184204,2.106558953299924,-0.013767100666001389,-0.0011477898806333,0.47975325584411604,0.7899620342254643,1.2445757389068604,0.0078125,0.03820512055906984,0.921875
yarn4,32768,flashprefill_tail2,3,tail,earlier,269,1.7234922998904088,1.7522909750523856,0.028798675459480196,4.768368171426119e-07,0.6352925539016723,1.4828839492797843,2.6102728843688965,0.026022304832713755,0.057727286208002646,0.8847583643122676
yarn4,32768,flashprefill_tail2,3,tail,last_block,115,1.8231045181738617,1.828188144176596,0.005083626002734185,-0.0027361996471881,0.30947656631469717,0.4593566799163818,0.8258407115936279,0.0,0.020721850118595207,0.9391304347826087
yarn4,32768,flashprefill_tail2,3,tail,penultimate_block,128,1.4977676601713972,1.4905364686897578,-0.007231191479821316,-4.997501673642546e-05,0.25958034098148314,0.6098082005977632,0.7089946269989014,0.0,0.0213298653267779,0.921875
yarn4,65536,flashprefill_tail0,0,early,earlier,128,1.8459115666969126,1.8257549540948617,-0.02015661255839517,-0.0013862764462827999,0.35984780788421533,0.7403139901161204,1.4253989458084106,0.0078125,0.024743264039603433,0.9140625
yarn4,65536,flashprefill_tail0,0,late,earlier,128,2.0904429508055387,2.042691881489233,-0.047751068385480266,-0.0006859001150586999,0.36681942939758266,0.761276617050171,0.8731966018676758,0.0,0.05143637184715995,0.9296875
yarn4,65536,flashprefill_tail0,0,middle,earlier,128,1.2221184262610443,1.1411040533260097,-0.08101437292225809,-0.01397183816879985,0.35116814076900466,0.9885009670257577,1.4910147190093994,0.015625,0.052823044973532476,0.8828125
yarn4,65536,flashprefill_tail0,0,tail,earlier,269,2.3054854498420867,2.330564293860566,0.02507884420603091,-2.1933830794296227e-05,0.7135298252105713,1.505496139526366,2.069189548492432,0.02973977695167286,0.07700609169688391,0.8661710037174721
yarn4,65536,flashprefill_tail0,0,tail,last_block,115,2.411477044661894,2.353737328067481,-0.05773971676043126,-0.0009284391999244,0.5347513735294338,0.9769834804534911,1.3081998825073242,0.008695652173913044,0.08175209109946156,0.8434782608695652
yarn4,65536,flashprefill_tail0,0,tail,penultimate_block,128,2.489538076004653,2.465108611404112,-0.02442946460145023,-0.00070355660864145,0.6399073511362074,1.3856330680847184,1.7324252128601074,0.03125,0.0650031752117934,0.8671875
yarn4,65536,flashprefill_tail0,1,early,earlier,128,2.6704666860178463,2.6813852456581344,0.010918559407457454,-0.0028497204184531498,0.47820345759391775,1.0895450472831727,1.319465398788452,0.0234375,0.05726846258920766,0.859375
yarn4,65536,flashprefill_tail0,1,late,earlier,128,1.934210444251093,1.973272979443152,0.03906253530847436,0.00010292636579831239,0.5259241878986355,0.9569427061080935,1.168675422668457,0.0078125,0.03651764341660875,0.9375
yarn4,65536,flashprefill_tail0,1,middle,earlier,128,2.2210471630509545,2.2155305609315974,-0.005516602585288407,-0.0003946834331145,0.4487878918647765,0.6430688905715944,1.2006421089172363,0.0078125,0.031586613038442075,0.8828125
yarn4,65536,flashprefill_tail0,1,tail,earlier,269,1.980494344688708,1.9870196055618623,0.006525260873221831,8.652976248413324e-05,0.3531314373016357,0.7207370471954339,1.2359827756881714,0.007434944237918215,0.030901694715081696,0.9033457249070632
yarn4,65536,flashprefill_tail0,1,tail,last_block,115,2.292631210008337,2.2785278038823416,-0.014103406388186036,-0.0010354386176913,0.5082361698150635,1.5537015080451966,1.759597897529602,0.034782608695652174,0.07885007016991391,0.8608695652173913
